Publisher Name,Publisher Registry Id,Version (with valid data),Reporting Organisation (with valid data),IATI Identifier (with valid data),Participating Organisation (with valid data),Title (with valid data),Description (with valid data),Status (with valid data),Activity Date (with valid data),Sector (with valid data),Country or Region (with valid data),Average (with valid data),Version (with any data),Reporting Organisation (with any data),IATI Identifier (with any data),Participating Organisation (with any data),Title (with any data),Description (with any data),Status (with any data),Activity Date (with any data),Sector (with any data),Country or Region (with any data),Average (with any data)
Triggerise Ethiopia,trig,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Triple Line,tripleline_crownagents,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,98.23008849557522,90.2654867256637,88.84955752212389,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,98.23008849557522,98.23008849557522,89.64601769911505
Trocaire,trocaire,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Trocaire (Northern Ireland),troc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Tropenbos International,tbi,100.0,100.0,100.0,87.87878787878788,100.0,100.0,100.0,100.0,100.0,100.0,98.78787878787878,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Tropical Health and Education Trust,tropicalhealth,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Trust for Africa's Orphans,tao-03473165,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Trust for Indigenous Culture and Health,ticah,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TrustAfrica,trustafrica,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.75,100.0,99.375,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Twaweza,twaweza,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Twin,twin-iati,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Twynstra Gudde,twynstragudde,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Uganda Martyrs University,umu,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UHAI EASHRI,uhai-eashri,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,96.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,100.0,100.0,100.0,99.51690821256038,100.0,100.0,100.0,100.0,100.0,100.0,99.95169082125604,100.0,100.0,100.0,99.51690821256038,100.0,100.0,100.0,100.0,100.0,100.0,99.95169082125604
"UK - Department for Digital, Culture, Media and Sport",dcms,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,100.0,100.0,100.0,95.45454545454545,100.0,100.0,100.0,100.0,100.0,100.0,99.54545454545455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UK - Department for Work and Pensions,dwp,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,96.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UK - Department of Health and Social Care (DHSC),dhsc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.47368421052632,99.94736842105263,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.47368421052632,99.94736842105263
"UK - Foreign, Commonwealth and Development Office",fcdo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.71100573995508,97.97853755927127,99.16895432992264,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87521836785625,100.0,99.98752183678563
UK - Home Office,homeoffice,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UK - Medical Research Council,mrc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UK - Ministry of Defence,ukmod,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0
UK - Scottish Government,scottish_government,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UK – Department for Education,dfe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UK-Med,uk-med,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ULB-Coopération,ulbcoop,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UN Global Compact Local Network UK,ungc-uk,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UN Pooled Funds,unpf,100.0,100.0,100.0,0.7988772535895498,100.0,100.0,100.0,100.0,100.0,87.08841627982295,88.78872935334125,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.1639857497571,98.71639857497571
UN Women,unw,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.44193061840122,99.39668174962293,98.8838612368024,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.44193061840122,99.39668174962293,98.8838612368024
UN-Habitat,unhabitat,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,35.714285714285715,0.0,73.57142857142857,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.61904761904762,100.0,99.76190476190476
Unicef Belgium National Committee,ub,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UNICEF Netherlands National Committee,unicefnl,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,80.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Unie van Waterschappen,uvw,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Unilever,ul,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Union des Villes et Communes de Wallonie (UVCW),uvcw,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Union of Agricultural Work Committees,uawc,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UNITAID,utd,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Disabled Persons of Kenya,udpk,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
United Mission to Nepal,umn,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
United Nations Capital Development Fund,uncdf,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Central Emergency Response Fund (CERF),cerf,100.0,100.0,100.0,100.0,99.9732905982906,100.0,100.0,100.0,100.0,99.82638888888889,99.97996794871794,100.0,100.0,100.0,100.0,99.9732905982906,100.0,100.0,100.0,100.0,100.0,99.99732905982906
United Nations Children's Fund (UNICEF),unicef,100.0,100.0,100.0,93.89093890938909,100.0,100.0,100.0,100.0,76.09676096760968,100.0,96.99876998769989,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Development Coordination Office,undco,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Development Programme (UNDP),undp,100.0,100.0,100.0,99.98598556513208,100.0,100.0,100.0,100.0,69.49057529255133,97.5404666806811,96.70170275383644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78978347698128,100.0,99.97897834769813
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.1970802919708,98.54014598540147,92.77372262773721,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.02676399026764,99.90267639902677
United Nations Environment Programme (UNEP),un-environment,100.0,100.0,100.0,47.05882352941176,100.0,100.0,100.0,100.0,100.0,64.70588235294117,91.17647058823529,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Foundation,unf,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations High Commissioner for Refugees (UNHCR),unhcr,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Industrial Development Organization (UNIDO),unido,100.0,100.0,100.0,100.0,100.0,98.57629216960694,100.0,100.0,100.0,82.85360569483132,98.14298978644383,100.0,100.0,100.0,100.0,100.0,98.57629216960694,100.0,100.0,100.0,82.85360569483132,98.14298978644383
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
United Nations Office for Project Services (UNOPS),unops,100.0,100.0,100.0,0.05327650506126798,100.0,100.0,100.0,99.94672349493872,99.78689397975494,99.89344698987746,89.96803409696324,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78689397975494,100.0,99.9786893979755
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Population Fund,unfpa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.90734055354994,92.53910950661853,95.94464500601684,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.93261131167269,92.53910950661853,96.84717208182911
United Nations World Food Programme (WFP),wfp,100.0,100.0,100.0,99.78947368421053,100.0,100.0,100.0,100.0,100.0,100.0,99.97894736842105,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Purpose,cu,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United States,unitedstates,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United States Agency for International Development (USAID),usaid,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Work,united_work,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
United World Schools,uws,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Universidad de los Andes,uand_2020,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Universiteit Leiden,universiteit_leiden,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Universiti Malaya,rmc_um,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University College London,ucl,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University of Amsterdam,uva_org,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Birmingham,universityofbirmingham,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,97.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Cape Town,uct,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Central Lancashire,uclan,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Dar es Salaam,udsm-cbs,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University of Dundee,uodcepmlp,100.0,100.0,100.0,33.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,93.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Edinburgh,uoe,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Kinshasa,dspd_unikin,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,0.0,86.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0
University of Leeds,leedsuni,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University Of Liverpool,uol,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
University of Nottingham,uni_of_nottingham,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University of York,uoy,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University Of Zimbabwe,1-uz,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University Putra Malaysia,upm,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
University Twente,utwente,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Upper Quartile,uq,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Urgent Action Fund for Women's Human Rights,uaf,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Urgent Action Fund Latin America and the Caribbean,uafla,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Urgent Action Fund-Africa,uaf-africa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UTZ,utz,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
UWEZO Youth Empowerment,uwezo_youth_empowerment,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Varkey Foundation,varkeyfoundation,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,97.43589743589743,89.74358974358975,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.43589743589743,99.74358974358975
VEI (Vitens-Evides International),vei_nl,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Vera Solutions,vera-solutions,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
VIA Don Bosco,via-db,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Village Enterprise,villageenterprise,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Village Water Ltd,villagewater,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Vision Aid Overseas,vao,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Vision for a Nation Foundation,vfan,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VisionFund International,vfi,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Viva,viva,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Viva Salud,g3w-m3m_admin,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
VNG International,vngi,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Voluntary Health Association of India,vhai-org,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Voluntary Service Overseas (VSO),vso,100.0,100.0,80.0,100.0,80.0,80.0,100.0,80.0,80.0,80.0,88.0,100.0,100.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,92.0
VVOB Education for Development,vvob,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Wala Ltd,walaltd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
War Child Canada,wcc,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
War Child Holland,warchildholland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
War Child UK,wcuk,100.0,100.0,100.0,47.368421052631575,100.0,100.0,100.0,100.0,98.24561403508771,98.24561403508771,94.38596491228068,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
War on Want,waronwant,100.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
War on Want NI,wowni,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
WASH Alliance International,wai,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
WASTE advisers on urban environment and development,waste,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WasteAid UK,wasteaid,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Water & Land Resource Center - Addis Ababa University,wlrc_aau,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Water & Sanitation for the Urban Poor (WSUP),wsup,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Water Finance Facility,wff,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Water for People,w4p,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Water Integrity Network Association,win,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,99.0
Water Witness International,water-witness-international,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,83.33333333333334,100.0,93.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33333333333334,100.0,98.33333333333334
Water Works,waterworks,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
WaterAid,wateraid,100.0,100.0,100.0,96.66666666666667,100.0,88.33333333333333,100.0,100.0,100.0,100.0,98.5,100.0,100.0,100.0,98.33333333333333,100.0,88.33333333333333,100.0,100.0,100.0,100.0,98.66666666666666
Wayamo Foundation,wayamo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
We Effect,weeffect,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.82758620689656,100.0,99.48275862068965,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
We World - GVC Onlus,ww-gvc,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Welbodi Partnership,welbodipartnership,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Wellfound,wellfound,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Welsh Centre for International Affairs,wcia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Welthungerhilfe,whh,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.45454545454545,100.0,99.54545454545455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Wemos Foundation,wemos,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
West Africa Network for Peacebuilding,wanep,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Westminster Foundation for Democracy,wfd,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,98.0
Wetlands International,wi,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Wildlife Conservation Society,wcs,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WILPF,wilpf_22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Win Win Strategies,wws,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Windle Trust Kenya,wtk,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WNF Wereld Natuur Fonds,wnf,100.0,100.0,100.0,62.5,100.0,100.0,100.0,100.0,100.0,62.5,92.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.5,96.25
